insee;code;city
25385;25680;MONTAGNEY SERVIGNEY
25387;25190;MONTANDON
25392;25120;MONT DE VOUGNEY
25399;25440;MONTFORT
25400;25111;MONTGESOYE
25410;25660;MORRE
25413;25240;MOUTHE
25424;25580;LES PREMIERS SAPINS
25426;25190;NOIREFONTAINE
25430;25640;OLLANS
25431;25250;ONANS
25435;25530;ORSANS
25437;25360;OSSE
25438;25410;OSSELLE ROUTELLE
25443;25440;PALANTINE
25463;25150;PONT DE ROIDE VERMONDANS
25464;25240;LES PONTETS
63136;63520;DOMAIZE
63138;63300;DORAT
63140;63700;DURMIGNAT
63149;63720;ENTRAIGUES
63152;63390;ESPINASSE
63155;63520;ESTANDEUIL
63157;63160;FAYET LE CHATEAU
63162;63980;FOURNOLS
63180;63350;JOZE
63189;63820;LAQUEUILLE
63191;63760;LASTIC
63192;63680;LA TOUR D AUVERGNE
63197;63440;LISSEUIL
63198;63410;LOUBEYRAT
63200;63360;LUSSAT
63201;63350;LUZILLAT
63206;63410;MANZAT
63207;63480;MARAT
63209;63340;MAREUGHEOL
63211;63940;MARSAC EN LIVRADOIS
63212;63200;MARSAT
63218;63220;MAYRES
63219;63230;MAZAYE
63225;63750;MESSEIX
63225;63750;MESSEIX
63226;63115;MEZEL
63235;63460;MONTCEL
63245;63200;MOZAC
63262;63670;ORCET
63263;63870;ORCINES
63276;63920;PESCHADOIRES
63283;63380;PONTAUMUR
63289;63470;PRONDINES
63302;63670;LA ROCHE BLANCHE
63303;63420;ROCHE CHARLES LA MAYRAND
63311;63260;ST AGOULIN
63317;63310;ST ANDRE LE COQ
63324;63630;ST BONNET LE CHASTEL
63325;63800;ST BONNET LES ALLIER
63326;63210;ST BONNET PRES ORCIVAL
63330;63320;ST CIRGUES SUR COUZE
63335;63320;ST DIERY
63342;63320;ST FLORET
63347;63260;ST GENES DU RETZ
63349;63780;ST GEORGES DE MONS
63357;63340;ST HERENT
63360;63330;ST HILAIRE PRES PIONSAT
63362;63720;ST IGNAT
63369;63390;ST JULIEN LA GENESTE
63370;63820;ST JULIEN PUY LAVEZE
63372;63350;ST LAURE
63373;63330;ST MAIGNER
63377;63330;ST MAURICE PRES PIONSAT
63378;63270;ST MAURICE
63379;63460;ST MYON
63386;63210;ST PIERRE ROCHE
63395;63450;ST SANDOUX
63398;63220;ST SAUVEUR LA SAGNE
63417;63530;SAYAT
63422;63500;SOLIGNAT
63431;63600;THIOLIERES
63432;63260;THURET
63438;63520;TREZIOUX
63439;63490;USSON
63441;63600;VALCIVIERES
63447;63330;VERGHEAS
63450;63470;VERNEUGHEOL
63452;63320;VERRIERES
63453;63910;VERTAIZON
63457;63270;VIC LE COMTE
63462;63330;VIRLET
63463;63250;VISCOMTAT
63471;63700;YOUX
64007;64400;AGNOS
64013;64220;AINHICE MONGELOS
64018;64120;AMENDEUIX ONEIX
64019;64120;AMOROTS SUCCOS
64020;64570;ANCE
64023;64510;ANGAIS
64027;64160;ANOS
64032;64190;ARAUJUZON
64033;64190;ARAUX
64046;64640;ARMENDARITS
64052;64350;ARRICAU BORDES
64058;64800;ARTHEZ D ASSON
64061;64170;ARTIX
64064;64660;ASASP ARROS
64066;64220;ASCARAT
64067;64510;ASSAT
64071;64390;ATHOS ASPIS
64072;64290;AUBERTIN
64073;64230;AUBIN
64074;64330;AUBOUS
64077;64450;AUGA
64078;64450;AURIAC
64081;64130;AUSSURUCQ
64083;64390;AUTEVIELLE ST MARTIN BIDEREN
64100;64200;BASSUSSARRY
64103;64460;BEDEILLE
64112;64300;BERENX
38002;38190;LES ADRETS
38008;38970;AMBEL
38012;38490;AOSTE
38016;38260;ARZAY
38018;38680;AUBERIVES EN ROYANS
38031;38970;BEAUFIN
38037;38270;BELLEGARDE POUSSIEU
38039;38190;BERNIN
38041;38160;BESSINS
38050;38510;LE BOUCHAGE
38060;38590;BRION
38067;38460;CHAMAGNIEU
38068;38800;CHAMPAGNIER
38071;38560;CHAMP SUR DRAC
38085;38230;CHARVIEU CHAVAGNEUX
38086;38470;CHASSELAY
38095;38160;CHATTE
38105;38850;CHIRENS
38108;38680;CHORANCHE
38112;38142;CLAVANS EN HAUT OISANS
38128;38970;CORPS
38129;38250;CORRENCON EN VERCORS
38131;38138;LES COTES D AREY
38132;38970;LES COTES DE CORPS
38134;38122;COUR ET BUIS
38136;38300;CRACHIER
38138;38460;CREMIEU
38139;38510;CREYS MEPIEU
38152;38300;ECLOSE BADINIERES
38157;38780;ESTRABLIN
38166;38530;LA FLACHERE
38172;38080;FOUR
38174;38260;LA FRETTE
38193;38080;L ISLE D ABEAU
38212;38220;LIVET ET GAVET
38212;38220;LIVET ET GAVET
38224;38350;MAYRES SAVEL
38229;38240;MEYLAN
38231;38440;MEYRIEU LES ETANGS
38235;38450;MIRIBEL LANCHATRE
38240;38270;MOISSIEU SUR DOLON
38244;38122;MONSTEROUX MILIEU
38245;38160;MONTAGNE
38254;38770;MONTEYNARD
38255;38940;MONTFALCON
38268;38580;LE MOUTARET
38277;38450;NOTRE DAME DE COMMIERS
38280;38144;NOTRE DAME DE VAULX
38281;38360;NOYAREY
38283;38350;ORIS EN RATTIER
38285;38520;ORNON
38287;38690;OYEU
38288;38780;OYTIER ST OBLAS
38291;38260;PAJAY
38295;38390;PARMILIEU
38298;38550;LE PEAGE DE ROUSSILLON
38305;38730;LE PIN
38310;38210;POLIENAS
38312;38340;POMMIERS LA PLACETTE
38315;38480;LE PONT DE BEAUVOISIN
38317;38800;LE PONT DE CLAIX
38318;38780;PONT EVEQUE
38326;38350;PRUNIERES
38328;38950;QUAIX EN CHARTREUSE
38329;38970;QUET EN BEAUMONT
38331;38140;REAUMONT
38332;38140;RENAGE
38334;38420;REVEL
38335;38270;REVEL TOURDAN
38336;38121;REVENTIN VAUGRIS
38339;38090;ROCHE
38343;38480;ROMAGNIEU
38348;38300;RUY
38372;38620;ST BUEIL
38391;38650;ST GUILLAUME
38395;38660;ST HILAIRE
38396;38350;ST HONORE
38397;38330;ST ISMIER
38401;38110;ST JEAN DE SOUDAIN
38402;38220;ST JEAN DE VAULX
38419;38930;ST MARTIN DE CLELLES
38421;38400;ST MARTIN D HERES
38423;38950;ST MARTIN LE VINOUX
38427;38590;ST MICHEL DE ST GEOIRS
38428;38350;ST MICHEL EN BEAUMONT
38435;38660;ST PANCRASSE
38453;38160;ST ROMANS
38455;38300;ST SAVIN
38459;38200;ST SORLIN DE VIENNE
38464;38110;ST VICTOR DE CESSIEU
38466;38660;ST VINCENT DE MERCUZE
38474;38360;SASSENAGE
38489;38350;SIEVOZ
38492;38650;SINARD
38500;38470;TECHE
38512;38300;TRAMOLE
38513;38650;TREFFORT
38517;38210;TULLINS
38520;38730;VALENCOGNE
38521;38350;LA VALETTE
2B298;20217;ST FLORENT
2B303;20230;SAN GIULIANO
2B304;20244;SAN LORENZO
2B311;20221;SANTA MARIA POGGIO
2B313;20230;SAN NICOLAO
2B314;20246;SANTO PIETRO DI TENDA
2B316;20220;SANTA REPARATA DI BALAGNA
2B332;20218;URTACA
2B340;20230;VELONE ORNETO
2B342;20240;VENTISERI
2B342;20240;VENTISERI
2B355;20290;VOLPAJOLA
79188;79320;MOUTIERS SOUS CHANTEMERLE
79195;79250;NUEIL LES AUBIERS
79201;79800;PAMPROUX
79217;79370;PRAILLES
79223;79160;PUIHARDY
79238;79300;ST AUBIN DU PLAIN
79243;79120;ST COUTANT
79250;79330;STE GEMME
79254;79210;ST GEORGES DE REX
79261;79380;ST JOUIN DE MILLY
79268;79600;ST LOUP LAMAIRE
79269;79160;ST MAIXENT DE BEUGNE
79279;79500;ST MARTIN LES MELLE
79282;79370;ST MEDARD
79289;79700;ST PIERRE DES ECHAUBROGNES
79300;79100;STE VERGE
79303;79800;SALLES
79314;79110;SOMPT
79318;79310;SOUTIERS
79321;79100;TAIZE
79327;79370;THORIGNE
79330;79110;TILLOU
79338;79120;VANZAY
79351;79160;VILLIERS EN PLAINE
80010;80250;AILLY SUR NOYE
80011;80470;AILLY SUR SOMME
80014;80240;AIZECOURT LE BAS
80018;80130;ALLENAY
80020;80260;ALLONVILLE
80021;80090;AMIENS
80024;80470;ARGOEUVES
80027;80700;ARMANCOURT
80037;80110;AUBVILLERS
80043;80560;AUTHIE
80048;80140;AVESNES CHAUSSOY
80059;80300;BAZENTIN
80067;80170;BEAUFORT EN SANTERRE
80077;80260;BEHENCOURT
80078;80132;BELLANCOURT
80082;80310;BELLOY SUR SOMME
80086;80370;BERNAVILLE
80094;80110;BERTEAUCOURT LES THENNES
80098;80290;BETTEMBOS
80099;80270;BETTENCOURT RIVIERE
80114;80160;LE BOSQUEL
80120;80220;BOUILLANCOURT EN SERY
80121;80500;BOUILLANCOURT LA BATAILLE
80136;80340;BRAY SUR SOMME
80140;80600;BREVILLERS
80145;80690;BRUCAMPS
80149;80132;BUIGNY ST MACLOU
80152;80700;BUS LA MESIERE
80159;80800;CACHY
80162;80170;CAIX
80164;80450;CAMON
80170;80500;CANTIGNY
80173;80260;CARDONNETTE
80174;80500;LE CARDONNOIS
80182;80410;CAYEUX SUR MER
80183;80140;CERISY BULEUX
80185;80700;CHAMPIEN
80187;80310;LA CHAUSSEE TIRANCOURT
80194;80340;CHUIGNES
80195;80340;CHUIGNOLLES
80196;80490;CITERNE
80197;80200;CIZANCOURT
80200;80510;COCQUEREL
80201;80560;COIGNEUX
80205;80890;CONDE FOLIE
80207;80560;CONTAY
80212;80800;CORBIE
80218;80290;COURCELLES SOUS MOYENCOURT
80229;80310;CROUY ST PIERRE
80230;80190;CURCHY
80236;80500;DAVENESCOURT
80237;80110;DEMUIN
80247;80980;DOMPIERRE BECQUINCOURT
80259;80640;DROMESNIL
80264;80340;ECLUSIER VAUX
80271;80740;EPEHY
80272;80190;EPENANCOURT
80283;80250;ESCLAINVILLERS
80290;80150;ESTREES LES CRECY
80292;80190;ETALON
80304;80200;FAY
80320;80170;FOLIES
80321;80250;FOLLEVILLE
80324;80140;FONTAINE LE SEC
59307;59143;HOLQUE
59316;59263;HOUPLIN ANCOISNE
59318;59470;HOUTKERQUE
59334;59553;LAUWIN PLANQUE
59335;59226;LECELLES
59339;59115;LEERS
59343;59810;LESQUIN
59345;59287;LEWARDE
59348;59111;LIEU ST AMAND
59350;59800;LILLE
59352;59126;LINSELLES
59365;59720;LOUVROIL
59369;59233;MAING
59378;59700;MARCQ EN BAROEUL
59389;59241;MASNIERES
59399;59270;MERRIS
59405;59400;MOEUVRES
59407;59224;MONCHAUX SUR ECAILLON
59415;59227;MONTRECOURT
59416;59190;MORBECQUE
59418;59158;MORTAGNE DU NORD
59432;59400;NIERGNIES
59433;59143;NIEURLET
59434;59230;NIVELLE
59436;59670;NOORDPEENE
59444;59970;ODOMEZ
59446;59195;OISY
59447;59264;ONNAING
59448;59122;OOST CAPPEL
59458;59273;PERONNE EN MELANTOIS
59466;59710;PONT A MARCQ
59473;59144;PREUX AU SART
59488;59554;RAILLENCOURT STE OLLE
59489;59283;RAIMBEAUCOURT
59493;59177;RAMOUSIES
59495;59245;RECQUIGNIES
59507;59790;RONCHIN
59509;59286;ROOST WARENDIN
59514;59131;ROUSIES
59520;59281;RUMILLY EN CAMBRESIS
59528;59188;ST AUBERT
59529;59440;ST AUBIN
59531;59360;ST BENIN
59541;59730;ST PYTHON
59555;59216;SARS POTERIES
59557;59990;SAULTAIN
59567;59400;SERANVILLERS FORENVILLE
59568;59173;SERCUS
59591;59163;THIVENCELLE
59598;59390;TOUFFLERS
59601;59132;TRELON
59604;59980;TROISVILLES
59611;59237;VERLINGHEM
59615;59232;VIEUX BERQUIN
59617;59138;VIEUX MESNIL
59619;59530;VILLEREAU
59626;59530;VILLERS POL
59641;59380;WARHEM
59642;59870;WARLAING
59647;59143;WATTEN
59649;59680;WATTIGNIES LA VICTOIRE
59653;59136;WAVRIN
59660;59780;WILLEMS
59663;59470;WORMHOUT
59664;59143;WULVERDINGHE
59666;59470;ZEGERSCAPPEL
59669;59670;ZUYTPEENE
60002;60430;ABBECOURT
60006;60700;LES AGEUX
60008;60600;AIRION
60013;60940;ANGICOURT
60023;60880;ARMANCOURT
60026;60360;AUCHY LA MONTAGNE
60033;60300;AVILLY ST LEONARD
60034;60130;AVRECHY
60036;60190;AVRIGNY
60038;60240;BACHIVILLERS
60040;60190;BAILLEUL LE SOC
60042;60140;BAILLEVAL
60059;60400;BEHERICOURT
60068;60320;BETHISY ST PIERRE
60072;60350;BITRY
60083;60123;BONNEUIL EN VALOIS
60086;60820;BORAN SUR OISE
60088;60540;BORNEL
60089;60240;BOUBIERS
60099;60113;BRAISNES SUR ARONDE
60108;60210;BRIOT
60110;60220;BROQUIERS
60115;60130;BULLES
60127;60310;CANNY SUR MATZ
60137;60190;CERNOY
60152;60190;CHOISY LA VICTOIRE
60154;60940;CINQUEUX
60155;60660;CIRES LES MELLO
60158;60420;COIVREL
60165;60430;LE COUDRAY SUR THELLE
60173;60660;CRAMOISY
60179;60420;CREVECOEUR LE PETIT
60187;60850;CUIGY EN BRAY
25471;25380;PROVENCHERE
25476;25430;RAHON
25477;25320;RANCENAY
25491;25640;RIGNOSOT
25497;25310;ROCHES LES BLAMONT
25501;25240;RONDEFONTAINE
25505;25680;ROUGEMONT
25505;25680;ROUGEMONT
25510;25170;RUFFEY LE CHATEAU
25520;25360;ST JUAN
25527;25410;ST VIT
25541;25270;SEPTFONTAINES
25544;25430;SERVIN
25547;25600;SOCHAUX
25549;25520;SOMBACOUR
25553;25250;SOYE
25563;25870;THUREY LE MONT
25566;25640;LA TOUR DE SCAY
25579;25640;VAL DE ROULANS
25588;25380;VAUCLUSE
25593;25770;VAUX LES PRES
25601;25530;VERCEL VILLEDIEU LE CAMP
25605;25580;VERNIERFONTAINE
25608;25750;LE VERNOY
25609;25300;VERRIERES DE JOUX
25613;25340;VIETHOREY
25616;25410;VILLARS ST GEORGES
25619;25240;LES VILLEDIEU
25627;25270;VILLERS SOUS CHALAMONT
25629;25110;VOILLANS
25630;25580;VOIRES
25632;25420;VOUJEAUCOURT
25633;25840;VUILLAFANS
26009;26140;ANDANCETTE
26013;26110;ARPAVON
26016;26110;AUBRES
26018;26570;AULAN
26025;26310;BARNAVE
26030;26310;LA BATIE DES FONDS
26032;26120;LA BAUME CORNILLANE
26038;26600;BEAUMONT MONTEUX
26040;26310;BEAURIERES
26047;26470;BELLEGARDE EN DIOIS
26052;26160;BONLIEU SUR ROUBION
26055;26410;BOULC
26055;26410;BOULC
26056;26460;BOURDEAUX
26070;26230;CHAMARET
26075;26470;LA CHARCE
26081;26120;CHATEAUDOUBLE
26084;26300;CHATEAUNEUF SUR ISERE
26089;26110;CHAUDEBONNE
26091;26510;CHAUVAC LAUX MONTAUX
26102;26740;CONDILLAC
26105;26510;CORNILLON SUR L OULE
26113;26150;DIE
26129;26730;EYMEUX
26131;26160;EYZAHUT
26133;26240;FAY LE CLOS
26134;26160;FELINES SUR RIMANDOULE
26135;26570;FERRASSIERES
26136;26310;VAL MARAVEL
26136;26310;VAL MARAVEL
26137;26400;FRANCILLON SUR ROUBION
26139;26750;GENISSIEUX
26156;26600;LARNAGE
26162;26210;LENS LESTANG
26164;26310;LESCHES EN DIOIS
26170;26120;MALISSARD
26183;26400;MIRABEL ET BLACONS
26201;26170;MONTGUERS
26207;26750;MONTMIRAL
26208;26800;MONTOISON
26211;26130;MONTSEGUR SUR LAUZON
26212;26120;MONTVENDRE
26217;26190;LA MOTTE FANJAS
26222;26220;ORCINAS
26225;26750;PARNANS
26228;26340;PENNES LE SEC
26229;26170;LA PENNE SUR L OUVEZE
26231;26380;PEYRINS
26232;26120;PEYRUS
26234;26400;PIEGROS LA CLASTRE
26238;26110;LES PILLES
26241;26460;LE POET CELARD
26245;26470;POMMEROL
26247;26240;PONSAS
26252;26800;PORTES LES VALENCE
26256;26170;PROPIAC
26257;26160;PUYGIRON
26270;26190;ROCHECHINARD
26274;26340;ROCHEFOURCHAT
26275;26790;ROCHEGUDE
26282;26150;ROMEYER
26288;26510;SAHUNE
26290;26420;ST AGNAN EN VERCORS
26295;26240;ST BARTHELEMY DE VALS
26296;26340;ST BENOIT EN DIOIS
26300;26310;ST DIZIER EN DIOIS
26303;26170;STE EUPHEMIE SUR OUVEZE
64139;64290;BOSDARROS
64143;64410;BOUILLON
64147;64240;BRISCOUS
64150;64120;BUNUS
64154;64220;BUSSUNARITS SARRASQUETTE
64158;64410;CABIDOS
64161;64520;CAME
64166;64220;CARO
64167;64160;CARRERE
64168;64270;CARRESSE CASSABER
64172;64370;CASTEIDE CANDAU
64173;64460;CASTEIDE DOAT
64176;64190;CASTETBON
64178;64190;CASTETNAU CAMBLONG
64182;64350;CASTILLON DE LEMBEYE
64184;64170;CESCAU
64188;64130;CHERAUTE
64193;64350;CORBERE ABERES
57056;57830;BEBING
57062;57570;BERG SUR MOSELLE
57063;57660;BERIG VINTRANGE
57069;57550;BERVILLER EN MOSELLE
57071;57930;BETTBORN
57074;57410;BETTVILLER
57075;57580;BEUX
57085;57220;BIONVILLE SUR NIED
57092;57200;BLIES EBERSING
57095;57220;BOUCHEPORN
57097;57220;BOULAY
57098;57260;BOURGALTROFF
57111;57535;BRONVAUX
57115;57340;BRULANGE
57116;57420;BUCHY
57121;57220;BURTONCOURT
57125;57365;CHAILLY LES ENNERY
57130;57340;CHATEAU BREHAIN
57142;57070;CHIEULLES
57144;57800;COCHEREN
57151;57340;CONTHIL
57154;57220;COUME
57158;57590;CRAINCOURT
57159;57690;CREHANGE
57172;57220;DENTING
57175;57830;DIANE CAPELLE
57176;57980;DIEBLING
57177;57260;DIEUZE
57198;57660;ERSTROFF
57200;57530;LES ETANGS
57205;57550;FALCK
57206;57290;FAMECK
57208;57450;FARSCHVILLER
57210;57930;FENETRANGE
57212;57420;FEY
57215;57320;FLASTROFF
57222;57600;FOLKLING
57225;57590;FONTENY
57226;57650;FONTOY
57227;57600;FORBACH
57229;57830;FOULCREY
57236;57590;FREMERY
57252;57220;GOMELANGE
57254;57680;GORZE
57257;57170;GREMECEY
57262;57660;GROSTENQUIN
57267;57430;LE VAL DE GUEBLANGE
57270;57260;VAL DE BRIDE
57281;57340;HABOUDANGE
57286;57480;HALSTROFF
57301;57230;HASPELSCHIEDT
57306;57700;HAYANGE
57314;57830;HEMING
57316;57450;HENRIVILLE
57318;57790;HERMELANGE
57333;57405;HOMMARTING
57339;57820;HULTEHOUSE
57347;57670;INSVILLER
57350;57130;JOUY AUX ARCHES
57351;57245;JURY
57352;57130;JUSSY
57358;57920;KEDANGE SUR CANNER
57366;57430;KIRVILLER
57389;57660;LELLING
57390;57620;LEMBERG
57391;57590;LEMONCOURT
57394;57670;LENING
57396;57160;LESSY
57402;57230;LIEDERSCHIEDT
57408;57520;LIXING LES ROUHLING
57410;57670;LHOR
57413;57740;LONGEVILLE LES ST AVOLD
57414;57790;LORQUIN
57415;57050;LORRY LES METZ
57418;57670;LOUDREFING
57425;57580;LUPPY
57428;57730;MACHEREN
57432;57530;MAIZERY
57438;57640;MALROY
57447;57155;MARLY
57451;57340;MARTHILLE
57456;57960;MEISENTHAL
38528;38410;VAULNAVEYS LE BAS
38529;38410;VAULNAVEYS LE HAUT
38529;38410;VAULNAVEYS LE HAUT
38532;38460;VENERIEU
38535;38460;VERNAS
38536;38150;VERNIOZ
38539;38390;VERTRIEU
38540;38113;VEUREY VOROIZE
38547;38190;VILLARD BONNOT
38549;38520;VILLARD NOTRE DAME
38550;38114;VILLARD RECULAS
38555;38440;VILLENEUVE DE MARC
38556;38150;VILLE SOUS ANJOU
38557;38280;VILLETTE D ANTHON
38561;38980;VIRIVILLE
38564;38620;VOISSANT
38566;38210;VOUREY
38567;38410;CHAMROUSSE
39002;39600;ABERGEMENT LE GRAND
39007;39270;ALIEZE
39008;39700;AMANGE
39010;39320;ANDELOT MORVAL
39016;39240;ARINTHOD
39017;39210;ARLAY
39018;39240;AROMAS
39020;39250;ARSURE ARSURETTE
39021;39270;LA CHAILLEUSE
39021;39270;LA CHAILLEUSE
39021;39570;LA CHAILLEUSE
39024;39700;AUDELANGE
39028;39800;AUMONT
39036;39320;LA BALME D EPY
39038;39130;BARESIA SUR L AIN
39043;39190;BEAUFORT
39046;39310;BELLECOMBE
39049;39800;BERSAILLIN
39050;39800;BESAIN
39056;39140;BLETTERANS
39057;39210;BLOIS SUR SEILLE
39062;39240;LA BOISSIERE
39070;39300;BOURG DE SIROD
39088;39570;CESANCEY
39092;39270;CHAMBERIA
39094;39800;CHAMOLE
39095;39600;CHAMPAGNE SUR LOUE
39097;39300;CHAMPAGNOLE
39103;39110;LA CHAPELLE SUR FURIEUSE
39104;39140;CHAPELLE VOLAND
39106;39260;CHARCHILLA
39107;39130;CHARCIER
39110;39230;LA CHARME
39113;39360;CHASSAL
39114;39210;CHATEAU CHALON
39116;39600;LA CHATELAINE
39117;39380;CHATELAY
39119;39230;LE CHATELEY
39130;39150;NANCHEZ
39136;39230;CHEMENOT
39140;39230;CHENE SEC
39159;39800;COLONNE
39164;39570;CONLIEGE
39165;39300;CONTE
39166;39240;CORNOD
39167;39140;COSGES
39168;39570;COURBETTE
39174;39200;COYRIERE
39176;39600;CRAMANS
39179;39260;CRENANS
39182;39100;CRISSEY
39187;39250;CUVIER
39194;39140;DESNES
39198;39100;DOLE
39200;39270;DOMPIERRE SUR MONT
39207;39270;ECRILLE
39217;39570;L ETOILE
39220;39700;FALLETANS
39228;39460;FONCINE LE HAUT
39234;39230;FOULENAY
39235;39700;FRAISANS
39253;39320;GIGNY
39271;39150;LAC DES ROUGES TRUITES
39275;39310;LAMOURA
39282;39250;LA LATETTE
39286;39170;LAVANS LES ST CLAUDE
39298;39250;LONGCOCHON
39300;39000;LONS LE SAUNIER
39301;39300;LOULLE
39302;39350;LOUVATANGE
39313;39130;MARIGNY
39318;39260;MARTIGNA
39324;39270;MERONA
16111;16190;COURGEAC
16113;16400;LA COURONNE
16117;16210;CURAC
16127;16240;EMPURE
16128;16490;EPENEDE
16132;16150;ETAGNAC
16133;16250;ETRIAC
16138;16730;FLEAC
16140;16230;FONTCLAIREAU
80325;80340;FONTAINE LES CAPPY
80329;80560;FORCEVILLE EN AMIENOIS
80335;80340;FOUCAUCOURT EN SANTERRE
80338;80800;FOUILLOY
80344;80690;FRANCIERES
80348;80620;FRANSU
80351;80260;FRECHENCOURT
80355;80140;FRESNEVILLE
80356;80140;FRESNOY ANDAINVILLE
80361;80140;FRETTECUISSE
80362;80220;FRETTEMEULE
80364;80460;FRIAUCOURT
80365;80290;FRICAMPS
80368;80130;FRIVILLE ESCARBOTIN
80369;80370;FROHEN SUR AUTHIE
80372;80490;FRUCOURT
80377;80600;GEZAINCOURT
80384;80300;GRANDCOURT
80386;80500;GRATIBUS
80391;80700;GRIVILLERS
80393;80700;GRUNY
80400;80170;GUILLAUCOURT
80403;80250;GUYENCOURT SUR NOYE
80406;80490;HALLENCOURT
80407;80250;HALLIVILLERS
80422;80132;HAUTVILLERS OUVILLE
80423;80670;HAVERNAS
80427;80600;HEM HARDINVAL
80431;80260;HERISSART
80436;80290;HESCAMPS
80436;80290;HESCAMPS
80438;80122;HEUDICOURT
80439;80370;HEUZECOURT
80442;80400;HOMBLEUX
80443;80640;HORNOY LE BOURG
80443;80640;HORNOY LE BOURG
80443;80640;HORNOY LE BOURG
80452;80250;JUMEL
80456;80430;LAFRESGUIMONT ST MARTIN
80459;80270;LALEU
80463;80800;LAMOTTE WARFUSEE
80463;80800;LAMOTTE WARFUSEE
80467;80700;LAUCOURT
80468;80300;LAVIEVILLE
80470;80560;LEALVILLERS
80472;80360;LESBOEUFS
80499;80110;MAILLY RAINEVAL
80509;80200;MARCHELEPOT
80520;80170;MAUCOURT
80526;80370;LE MEILLARD
80529;80490;MERELESSART
80538;80360;MESNIL EN ARROUAISE
80541;80500;MESNIL ST GEORGES
80550;80260;MIRVAUX
80557;80200;ESTREES MONS
80566;80670;FIEFFES MONTRELET
80573;80290;MORVILLERS ST SATURNIN
80576;80400;MOYENCOURT
80580;80120;NAMPONT ST MARTIN
80582;80290;NAMPS MAISNIL
80591;80140;NEUVILLE AU BOIS
80597;80390;NIBAS
80602;80600;OCCOCHES
80609;80135;ONEUX
80614;80600;OUTREBOIS
80620;80200;PERONNE
80631;80150;PONCHES ESTRUVAL
80633;80860;PONTHOILE
80634;80115;PONT NOYELLES
80644;80340;PROYART
80650;80115;QUERRIEU
80652;80118;LE QUESNEL
80656;80710;QUEVAUVILLERS
80658;80400;QUIVIERES
80659;80600;RAINCHEVAL
80662;80140;RAMBURELLES
80678;80500;ROLLOT
80685;80700;ROYE
80690;80680;RUMIGNY
80696;80680;SAINS EN AMIENOIS
80701;80200;ST CHRIST BRIOST
80703;80430;ST GERMAIN SUR BRESLE
80704;80260;ST GRATIEN
80710;80140;ST MAXENT
80713;80120;ST QUENTIN EN TOURMONT
80714;80880;ST QUENTIN LA MOTTE CROIX BAILLY
80719;80290;STE SEGREE
80721;80230;ST VALERY SUR SOMME
80733;80300;SENLIS LE SEC
80742;80620;SURCAMPS
80752;80440;THEZY GLIMONT
80753;80300;THIEPVAL
80756;62760;THIEVRES
80761;80160;TILLOY LES CONTY
80765;80210;TOURS EN VIMEU
80766;80560;TOUTENCOURT
80771;80400;UGNY L EQUIPEE
80783;80140;VAUX MARQUENNEVILLE
80789;80320;VERMANDOVILLERS
80798;80260;VILLERS BOCAGE
60191;60490;CUVILLY
60192;60310;CUY
60194;60210;DARGIES
60196;60790;LE DELUGE
60197;60530;DIEUDONNE
60199;60360;DOMELIERS
60200;60420;DOMFRONT
60209;60240;ENENCOURT LE SEC
60215;60600;ERQUERY
60219;60220;ESCLES ST PIERRE
60228;60240;FAY LES ETANGS
60229;60680;LE FAYEL
60231;60800;FEIGNEUX
60240;60360;FONTAINE BONNELEAU
60245;60220;FORMERIE
60249;60250;FOULANGUES
60255;60640;FRENICHES
60258;60310;FRESNIERES
60262;60420;LE FRESTOY VAUX
60267;60360;LE GALLET
60272;60129;GILOCOURT
60278;60640;GOLANCOURT
1012;1110;ARANC
1017;1230;ARGIS
1021;1480;ARS SUR FORMANS
1022;1510;ARTEMARE
1027;1360;BALAN
1028;1990;BANEINS
1030;1480;BEAUREGARD
1032;1360;BELIGNEUX
1040;1340;BEREZIAT
1047;1150;BLYES
1049;1120;LA BOISSE
1050;1380;BOISSEY
1054;1800;BOURG ST CHRISTOPHE
1054;1800;BOURG ST CHRISTOPHE
1060;1110;BRENOD
1068;1450;CERDON
1074;1320;CHALAMONT
1076;1230;CHALEY
1080;1110;CHAMPDOR CORCELLES
1081;1410;CHAMPFROMIER
1082;1420;CHANAY
1085;1240;LA CHAPELLE DU CHATELARD
1087;1130;CHARIX
1091;1200;CHATILLON EN MICHAILLE
1092;1320;CHATILLON LA PALUD
1096;1660;CHAVEYRIAT
1099;1150;CHAZEY SUR AIN
1101;1430;CHEVILLARD
1115;1310;CONFRANCON
1116;1300;CONTREVOZ
1121;1110;CORLIER
1128;1560;COURTES
1130;1340;CRAS SUR REYSSOUZE
1136;1290;CRUZILLES LES MEPILLAT
1142;1120;DAGNEUX
1147;1270;DOMSURE
1151;1160;DRUILLAT
1156;1800;FARAMANS
1157;1480;FAREINS
1160;1210;FERNEY VOLTAIRE
1167;1140;GARNERANS
1180;1220;GRILLY
1181;1100;GROISSIAT
1184;1250;HAUTECOURT ROMANECHE
1185;1110;HAUTEVILLE LOMPNES
1187;1260;HAUT VALROMEY
1189;1200;INJOUX GENISSIAT
1193;1300;IZIEU
1194;1480;JASSANS RIOTTIER
1198;1800;JOYEUX
1206;1430;LANTENAY
1209;1200;LEAZ
1212;1560;LESCHEROUX
1214;1450;LEYSSARD
1216;1680;LHUIS
1227;1300;MAGNIEU
